code,name,legacyCodes,scene,domain,metricType,unit,aggregation,direction,definition,formula,sourceIds,sourceLocators,provenanceLevel,reviewStatus,reviewDecision,reviewComment
CNB293,新增高净值客户数,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,户,COUNT,CONTEXT_DEPENDENT,统计新增高净值客户数对应对象在指定期间或时点的数量，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB294,新增普惠小微客户数,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,户,COUNT,CONTEXT_DEPENDENT,统计新增普惠小微客户数对应对象在指定期间或时点的数量，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB295,获客成本,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,元/户,SUM,LOWER_IS_BETTER,统计获客成本在指定期间或时点的报告值，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验范围、计量基础和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB296,营销触达客户数,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,户,COUNT,CONTEXT_DEPENDENT,统计营销触达客户数对应对象在指定期间或时点的数量，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB297,营销响应客户数,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,户,COUNT,HIGHER_IS_BETTER,统计营销响应客户数对应对象在指定期间或时点的数量，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB298,营销响应率,,CUSTOMER_MARKETING,acquisition_activation_retention,DERIVED,%,RATIO,HIGHER_IS_BETTER,以营销响应客户数与营销触达客户数按百分比口径计算营销响应率，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验精确公式与适用范围。,"{""expression"": ""营销响应客户数 / 营销触达客户数 * 100"", ""operands"": [""CNB297"", ""CNB296""], ""operation"": ""DIVIDE_PERCENT""}",CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB299,营销转化客户数,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,户,COUNT,HIGHER_IS_BETTER,统计营销转化客户数对应对象在指定期间或时点的数量，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB300,营销转化率,,CUSTOMER_MARKETING,acquisition_activation_retention,DERIVED,%,RATIO,HIGHER_IS_BETTER,以营销转化客户数与营销响应客户数按百分比口径计算营销转化率，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验精确公式与适用范围。,"{""expression"": ""营销转化客户数 / 营销响应客户数 * 100"", ""operands"": [""CNB299"", ""CNB297""], ""operation"": ""DIVIDE_PERCENT""}",CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB301,客户激活数,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,户,COUNT,CONTEXT_DEPENDENT,统计客户激活数对应对象在指定期间或时点的数量，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB302,客户激活率,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,%,RATIO,HIGHER_IS_BETTER,统计客户激活率的报告比例，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB303,月活跃客户数,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,户,COUNT,HIGHER_IS_BETTER,统计月活跃客户数对应对象在指定期间或时点的数量，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB304,客户活跃率,,CUSTOMER_MARKETING,acquisition_activation_retention,DERIVED,%,RATIO,HIGHER_IS_BETTER,以月活跃客户数与个人客户总数按百分比口径计算客户活跃率，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验精确公式与适用范围。,"{""expression"": ""月活跃客户数 / 个人客户总数 * 100"", ""operands"": [""CNB303"", ""CNB271""], ""operation"": ""DIVIDE_PERCENT""}",CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB305,客户留存数,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,户,COUNT,HIGHER_IS_BETTER,统计客户留存数对应对象在指定期间或时点的数量，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB306,客户留存率,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,%,RATIO,HIGHER_IS_BETTER,统计客户留存率的报告比例，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB307,客户流失数,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,户,COUNT,LOWER_IS_BETTER,统计客户流失数对应对象在指定期间或时点的数量，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB308,客户流失率,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,%,RATIO,LOWER_IS_BETTER,统计客户流失率的报告比例，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB309,沉睡客户唤醒数,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,户,COUNT,HIGHER_IS_BETTER,统计沉睡客户唤醒数对应对象在指定期间或时点的数量，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB310,沉睡客户唤醒率,,CUSTOMER_MARKETING,acquisition_activation_retention,BASE,%,RATIO,HIGHER_IS_BETTER,统计沉睡客户唤醒率的报告比例，用于衡量获客、触达、响应、激活、留存、流失和唤醒效果；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验|客户经营和产品运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB311,持有单一产品客户数,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,户,COUNT,CONTEXT_DEPENDENT,统计持有单一产品客户数对应对象在指定期间或时点的数量，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB312,持有两类产品客户数,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,户,COUNT,CONTEXT_DEPENDENT,统计持有两类产品客户数对应对象在指定期间或时点的数量，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB313,持有三类及以上产品客户数,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,户,COUNT,CONTEXT_DEPENDENT,统计持有三类及以上产品客户数对应对象在指定期间或时点的数量，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB314,户均持有产品数,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,个/户,AVG,CONTEXT_DEPENDENT,统计户均持有产品数在指定期间或时点的报告值，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；正式发布前须核验范围、计量基础和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB315,交叉销售客户数,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,户,COUNT,CONTEXT_DEPENDENT,统计交叉销售客户数对应对象在指定期间或时点的数量，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB316,交叉销售率,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,%,RATIO,HIGHER_IS_BETTER,统计交叉销售率的报告比例，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB317,存款产品渗透率,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,%,RATIO,HIGHER_IS_BETTER,统计存款产品渗透率的报告比例，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB318,贷款产品渗透率,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,%,RATIO,HIGHER_IS_BETTER,统计贷款产品渗透率的报告比例，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB319,理财产品渗透率,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,%,RATIO,HIGHER_IS_BETTER,统计理财产品渗透率的报告比例，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB320,信用卡产品渗透率,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,%,RATIO,HIGHER_IS_BETTER,统计信用卡产品渗透率的报告比例，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB321,保险代销产品渗透率,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,%,RATIO,HIGHER_IS_BETTER,统计保险代销产品渗透率的报告比例，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB322,基金代销产品渗透率,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,%,RATIO,HIGHER_IS_BETTER,统计基金代销产品渗透率的报告比例，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB323,个人客户AUM,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,万元,SUM,CONTEXT_DEPENDENT,统计个人客户AUM在指定期间或时点的报告值，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；正式发布前须核验范围、计量基础和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB324,高净值客户AUM,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,万元,SUM,CONTEXT_DEPENDENT,统计高净值客户AUM在指定期间或时点的报告值，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；正式发布前须核验范围、计量基础和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB325,私人银行客户AUM,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,万元,SUM,CONTEXT_DEPENDENT,统计私人银行客户AUM在指定期间或时点的报告值，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；正式发布前须核验范围、计量基础和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB326,户均AUM,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,万元/户,AVG,CONTEXT_DEPENDENT,统计户均AUM在指定期间或时点的报告值，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；正式发布前须核验范围、计量基础和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB327,AUM净增额,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,万元,SUM,CONTEXT_DEPENDENT,统计AUM净增额在指定期间或时点的报告值，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；正式发布前须核验范围、计量基础和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB328,AUM增长率,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,%,RATIO,HIGHER_IS_BETTER,统计AUM增长率的报告比例，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB329,理财销售客户数,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,户,COUNT,CONTEXT_DEPENDENT,统计理财销售客户数对应对象在指定期间或时点的数量，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB330,理财复购率,,CUSTOMER_MARKETING,penetration_cross_sell_aum,BASE,%,RATIO,HIGHER_IS_BETTER,统计理财复购率的报告比例，用于衡量产品持有深度、交叉销售、产品渗透和客户资产增长；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|SAMR-JRT-0297-2024,产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验|产品持有、财富管理和销售运营披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB331,手机银行月活客户数,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,户,COUNT,CONTEXT_DEPENDENT,统计手机银行月活客户数对应对象在指定期间或时点的数量，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB332,手机银行日活客户数,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,户,COUNT,CONTEXT_DEPENDENT,统计手机银行日活客户数对应对象在指定期间或时点的数量，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB333,手机银行金融交易客户数,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,户,COUNT,CONTEXT_DEPENDENT,统计手机银行金融交易客户数对应对象在指定期间或时点的数量，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB334,网上银行活跃客户数,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,户,COUNT,HIGHER_IS_BETTER,统计网上银行活跃客户数对应对象在指定期间或时点的数量，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB335,企业手机银行用户数,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,户,COUNT,CONTEXT_DEPENDENT,统计企业手机银行用户数对应对象在指定期间或时点的数量，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB336,数字渠道登录次数,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,次,COUNT,CONTEXT_DEPENDENT,统计数字渠道登录次数对应对象在指定期间或时点的数量，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
